cust_id;date;mobile_eft_all_cnt;active_product_category_nbr;mobile_eft_all_amt;cc_transaction_all_amt;cc_transaction_all_cnt;year_month;year
5788;2018-03-01;1.0;3;18.56;647.95;29.0;2018-03;2018
5788;2018-04-01;1.0;3;5.0;750.87;29.0;2018-04;2018
5788;2018-05-01;0.0;3;0.0;1626.12;33.0;2018-05;2018
5790;2016-01-01;0.0;2;0.0;106.6;29.0;2016-01;2016
5790;2016-02-01;0.0;2;0.0;129.36;28.0;2016-02;2016
5790;2016-03-01;0.0;2;0.0;129.53;24.0;2016-03;2016
5790;2016-04-01;0.0;2;0.0;102.88;30.0;2016-04;2016
5790;2016-05-01;0.0;2;0.0;39.4;19.0;2016-05;2016
5790;2016-06-01;0.0;2;0.0;238.56;25.0;2016-06;2016
5790;2016-07-01;0.0;2;0.0;261.01;24.0;2016-07;2016
5790;2016-08-01;0.0;2;0.0;324.02;23.0;2016-08;2016
5790;2016-09-01;0.0;2;0.0;228.15;23.0;2016-09;2016
5790;2016-10-01;0.0;2;0.0;646.78;32.0;2016-10;2016
5790;2016-11-01;0.0;2;0.0;870.87;35.0;2016-11;2016
5790;2016-12-01;0.0;2;0.0;270.02;19.0;2016-12;2016
5790;2017-01-01;0.0;2;0.0;405.13;20.0;2017-01;2017
5790;2017-02-01;0.0;2;0.0;326.66;18.0;2017-02;2017
5790;2017-03-01;0.0;2;0.0;195.65;15.0;2017-03;2017
5790;2017-04-01;0.0;2;0.0;37.07;9.0;2017-04;2017
5790;2017-05-01;0.0;2;0.0;36.33;8.0;2017-05;2017
5790;2017-06-01;0.0;2;0.0;25.0;7.0;2017-06;2017
5790;2017-07-01;0.0;2;0.0;57.0;1.0;2017-07;2017
5790;2017-08-01;0.0;2;0.0;19.0;6.0;2017-08;2017
5790;2017-09-01;0.0;2;0.0;86.35;4.0;2017-09;2017
5790;2017-10-01;0.0;2;0.0;34.6;4.0;2017-10;2017
5790;2017-11-01;1.0;2;74.0;14.26;4.0;2017-11;2017
5790;2017-12-01;1.0;2;0.0;17.49;1.0;2017-12;2017
5790;2018-01-01;1.0;2;78.0;13.17;2.0;2018-01;2018
5790;2018-02-01;1.0;2;83.69;0.0;0.0;2018-02;2018
5790;2018-03-01;1.0;2;74.95;15.21;3.0;2018-03;2018
5790;2018-04-01;2.0;2;16.41;0.0;0.0;2018-04;2018
5790;2018-05-01;1.0;2;7.0;0.0;0.0;2018-05;2018
5790;2018-06-01;1.0;2;14.89;0.0;0.0;2018-06;2018
5791;2016-01-01;9.0;3;2340.72;37.7;7.0;2016-01;2016
5791;2016-02-01;5.0;3;2269.69;22.44;6.0;2016-02;2016
5791;2016-03-01;4.0;3;2588.36;127.05;9.0;2016-03;2016
5791;2016-04-01;6.0;3;2194.27;100.41;10.0;2016-04;2016
5791;2016-05-01;6.0;3;1719.03;152.15;10.0;2016-05;2016
5791;2016-06-01;6.0;3;1667.22;111.67;9.0;2016-06;2016
5791;2016-07-01;6.0;3;1172.59;272.63;20.0;2016-07;2016
5791;2016-08-01;8.0;3;1833.57;311.58;22.0;2016-08;2016
5791;2016-09-01;12.0;3;1328.17;391.11;33.0;2016-09;2016
5791;2016-10-01;16.0;3;2715.31;161.34;24.0;2016-10;2016
5791;2016-11-01;18.0;3;2553.34;146.23;20.0;2016-11;2016
5791;2016-12-01;12.0;3;2124.72;212.14;22.0;2016-12;2016
5791;2017-01-01;11.0;3;1490.99;346.33;25.0;2017-01;2017
5791;2017-02-01;12.0;3;1711.72;229.75;20.0;2017-02;2017
5791;2017-03-01;8.0;3;879.99;149.19;14.0;2017-03;2017
5791;2017-04-01;8.0;3;1083.74;26.67;11.0;2017-04;2017
5791;2017-05-01;9.0;3;1100.65;196.2;20.0;2017-05;2017
5791;2017-06-01;6.0;3;858.29;339.24;18.0;2017-06;2017
5791;2017-07-01;6.0;3;915.58;621.97;26.0;2017-07;2017
5791;2017-08-01;9.0;3;1533.11;264.67;20.0;2017-08;2017
5791;2017-09-01;6.0;3;1081.83;255.93;24.0;2017-09;2017
5791;2017-10-01;5.0;3;661.34;44.49;18.0;2017-10;2017
5793;2016-01-01;3.0;3;141.79;17.29;4.0;2016-01;2016
5793;2016-02-01;2.0;3;107.79;53.0;3.0;2016-02;2016
5793;2016-03-01;1.0;3;129.4;17.39;4.0;2016-03;2016
5793;2016-04-01;1.0;3;219.4;13.74;2.0;2016-04;2016
5793;2016-05-01;2.0;3;167.82;16.48;3.0;2016-05;2016
5793;2016-06-01;3.0;3;240.65;19.0;1.0;2016-06;2016
5793;2016-07-01;2.0;3;108.77;0.0;1.0;2016-07;2016
5793;2016-08-01;2.0;3;247.49;10.0;3.0;2016-08;2016
5793;2016-09-01;3.0;3;436.81;50.66;33.0;2016-09;2016
5793;2016-10-01;2.0;3;187.16;17.0;1.0;2016-10;2016
5793;2016-11-01;3.0;3;462.0;15.37;2.0;2016-11;2016
5793;2016-12-01;2.0;3;323.37;19.44;3.0;2016-12;2016
5793;2017-01-01;2.0;3;149.89;48.0;22.0;2017-01;2017
5793;2017-02-01;2.0;3;290.19;57.0;22.0;2017-02;2017
5793;2017-03-01;3.0;3;393.96;70.32;25.0;2017-03;2017
5793;2017-04-01;3.0;3;294.31;235.52;36.0;2017-04;2017
5793;2017-05-01;3.0;3;304.87;484.5;31.0;2017-05;2017
5793;2017-06-01;3.0;3;203.56;1073.03;36.0;2017-06;2017
5793;2017-07-01;3.0;3;263.48;961.79;40.0;2017-07;2017
5793;2017-08-01;3.0;3;327.33;496.02;39.0;2017-08;2017
5793;2017-09-01;2.0;3;401.34;216.35;33.0;2017-09;2017
5793;2017-10-01;2.0;3;418.18;243.43;23.0;2017-10;2017
5793;2017-11-01;3.0;3;594.11;607.55;37.0;2017-11;2017
5793;2017-12-01;3.0;3;455.33;862.26;41.0;2017-12;2017
5793;2018-01-01;2.0;3;295.35;531.03;37.0;2018-01;2018
5793;2018-02-01;2.0;3;276.04;777.64;38.0;2018-02;2018
5793;2018-03-01;3.0;3;250.07;195.08;20.0;2018-03;2018
5793;2018-04-01;3.0;3;420.53;42.95;18.0;2018-04;2018
5793;2018-05-01;4.0;3;486.74;54.56;20.0;2018-05;2018
5793;2018-06-01;2.0;3;108.24;122.82;26.0;2018-06;2018
5793;2018-07-01;2.0;3;177.69;115.37;22.0;2018-07;2018
5793;2018-08-01;2.0;3;359.19;42.93;14.0;2018-08;2018
5793;2018-09-01;2.0;3;266.08;252.31;19.0;2018-09;2018
5793;2018-10-01;2.0;3;529.24;148.05;11.0;2018-10;2018
5793;2018-11-01;2.0;3;471.58;338.4;19.0;2018-11;2018
5793;2018-12-01;1.0;3;263.57;113.21;12.0;2018-12;2018
5795;2016-01-01;1.0;2;160.17;3154.29;49.0;2016-01;2016
5795;2016-02-01;4.0;2;912.34;3570.38;50.0;2016-02;2016
5795;2016-03-01;3.0;2;903.53;5823.33;73.0;2016-03;2016
5795;2016-04-01;3.0;3;914.67;4970.45;80.0;2016-04;2016
5795;2016-05-01;2.0;3;1204.88;6297.42;90.0;2016-05;2016
5795;2016-06-01;4.0;3;2253.87;5232.69;80.0;2016-06;2016
5795;2016-07-01;4.0;3;2147.01;5703.5;70.0;2016-07;2016
5795;2016-08-01;2.0;3;1509.38;4658.12;57.0;2016-08;2016
5795;2016-09-01;2.0;3;1871.19;2677.21;35.0;2016-09;2016
5795;2016-10-01;2.0;2;1300.2;629.89;16.0;2016-10;2016
5795;2016-11-01;1.0;3;923.24;550.45;19.0;2016-11;2016
5795;2016-12-01;1.0;3;764.36;349.76;16.0;2016-12;2016
5795;2017-01-01;2.0;3;930.97;347.07;14.0;2017-01;2017
5795;2017-02-01;1.0;3;321.81;910.43;19.0;2017-02;2017
5795;2017-03-01;1.0;3;444.01;1685.98;34.0;2017-03;2017
5795;2017-04-01;1.0;3;675.0;1236.75;28.0;2017-04;2017
5795;2017-05-01;1.0;3;829.07;1696.31;29.0;2017-05;2017
5795;2017-06-01;4.0;2;303.97;1078.25;26.0;2017-06;2017
5795;2017-07-01;1.0;3;189.9;903.68;30.0;2017-07;2017
5795;2017-08-01;3.0;3;294.58;1350.27;42.0;2017-08;2017
5795;2017-09-01;1.0;3;115.49;860.04;39.0;2017-09;2017
5795;2017-10-01;1.0;3;106.7;727.17;33.0;2017-10;2017
5795;2017-11-01;3.0;3;76.02;672.54;35.0;2017-11;2017
5795;2017-12-01;2.0;2;83.92;300.96;22.0;2017-12;2017
5795;2018-01-01;1.0;2;95.71;208.55;20.0;2018-01;2018
5795;2018-02-01;1.0;2;102.01;127.84;16.0;2018-02;2018
5795;2018-03-01;3.0;2;48.64;29.24;10.0;2018-03;2018
5795;2018-04-01;4.0;2;27.28;25.28;7.0;2018-04;2018
5795;2018-05-01;1.0;2;0.0;37.94;9.0;2018-05;2018
5795;2018-06-01;5.0;2;17.27;17.93;3.0;2018-06;2018
5795;2018-07-01;2.0;3;22.98;19.43;3.0;2018-07;2018
5796;2016-01-01;1.0;2;64.88;14.41;3.0;2016-01;2016
5796;2016-02-01;1.0;2;76.8;92.0;1.0;2016-02;2016
5796;2016-03-01;1.0;2;54.5;81.0;1.0;2016-03;2016
5796;2016-04-01;1.0;2;28.0;6.0;4.0;2016-04;2016
5796;2016-05-01;3.0;2;23.82;16.27;2.0;2016-05;2016
5796;2016-06-01;1.0;2;49.2;15.69;4.0;2016-06;2016
5796;2016-07-01;1.0;2;20.0;16.0;3.0;2016-07;2016
5796;2016-08-01;1.0;2;26.39;16.0;4.0;2016-08;2016
5796;2016-09-01;1.0;2;20.16;19.21;3.0;2016-09;2016
5796;2016-10-01;0.0;2;0.0;41.0;4.0;2016-10;2016
5796;2016-11-01;0.0;2;0.0;27.97;7.0;2016-11;2016
5796;2016-12-01;2.0;2;14.92;109.94;12.0;2016-12;2016
5796;2017-01-01;0.0;2;0.0;261.56;19.0;2017-01;2017
5796;2017-02-01;1.0;2;0.0;126.09;17.0;2017-02;2017
5796;2017-03-01;0.0;2;0.0;71.35;14.0;2017-03;2017
5796;2017-04-01;0.0;2;0.0;155.79;18.0;2017-04;2017
5796;2017-05-01;1.0;2;0.0;173.49;16.0;2017-05;2017
5796;2017-06-01;1.0;2;71.0;246.88;17.0;2017-06;2017
5796;2017-07-01;1.0;2;16.47;247.3;18.0;2017-07;2017
5796;2017-08-01;1.0;2;24.24;434.99;23.0;2017-08;2017
5796;2017-09-01;3.0;2;16.0;307.77;27.0;2017-09;2017
5797;2016-01-01;1.0;2;282.75;0.0;0.0;2016-01;2016
5797;2016-02-01;1.0;2;346.94;0.0;0.0;2016-02;2016
5797;2016-03-01;1.0;2;719.06;0.0;0.0;2016-03;2016
5797;2016-04-01;3.0;2;1856.68;0.0;0.0;2016-04;2016
5797;2016-05-01;3.0;2;1609.74;0.0;0.0;2016-05;2016
5797;2016-06-01;3.0;2;1843.21;0.0;0.0;2016-06;2016
5797;2016-07-01;2.0;2;952.13;0.0;0.0;2016-07;2016
5797;2016-08-01;1.0;2;603.99;0.0;0.0;2016-08;2016
5797;2016-09-01;2.0;2;1193.39;0.0;0.0;2016-09;2016
5797;2016-10-01;1.0;2;631.96;0.0;0.0;2016-10;2016
5797;2016-11-01;1.0;2;406.0;0.0;0.0;2016-11;2016
5797;2016-12-01;1.0;2;258.1;0.0;0.0;2016-12;2016
5797;2017-01-01;1.0;2;261.75;0.0;0.0;2017-01;2017
5797;2017-02-01;1.0;2;309.57;0.0;0.0;2017-02;2017
5797;2017-03-01;1.0;2;174.98;0.0;0.0;2017-03;2017
5797;2017-04-01;1.0;2;195.18;0.0;0.0;2017-04;2017
5797;2017-05-01;1.0;2;126.19;0.0;0.0;2017-05;2017
5797;2017-06-01;1.0;2;85.77;0.0;0.0;2017-06;2017
5797;2017-07-01;5.0;2;85.37;0.0;0.0;2017-07;2017
5797;2017-08-01;2.0;2;63.72;0.0;0.0;2017-08;2017
5797;2017-09-01;3.0;2;138.49;0.0;0.0;2017-09;2017
5797;2017-10-01;1.0;2;154.77;0.0;0.0;2017-10;2017
5797;2017-11-01;1.0;2;487.03;0.0;0.0;2017-11;2017
5797;2017-12-01;1.0;2;783.64;0.0;0.0;2017-12;2017
5797;2018-01-01;1.0;2;950.75;0.0;0.0;2018-01;2018
5797;2018-02-01;3.0;2;381.59;0.0;0.0;2018-02;2018
5797;2018-03-01;1.0;2;245.02;0.0;0.0;2018-03;2018
5797;2018-04-01;1.0;2;322.79;0.0;0.0;2018-04;2018
5797;2018-05-01;1.0;2;318.55;0.0;0.0;2018-05;2018
5797;2018-06-01;1.0;2;634.5;0.0;0.0;2018-06;2018
5797;2018-07-01;1.0;2;946.71;0.0;0.0;2018-07;2018
5797;2018-08-01;1.0;2;1465.25;0.0;0.0;2018-08;2018
5797;2018-09-01;1.0;2;1094.21;0.0;0.0;2018-09;2018
5797;2018-10-01;1.0;2;1116.71;0.0;0.0;2018-10;2018
5797;2018-11-01;3.0;2;851.9;0.0;0.0;2018-11;2018
5797;2018-12-01;1.0;2;1165.4;0.0;0.0;2018-12;2018
5798;2016-01-01;2.0;2;62.94;19.16;3.0;2016-01;2016
5798;2016-02-01;1.0;2;25.37;45.0;2.0;2016-02;2016
5798;2016-03-01;2.0;2;45.43;13.0;1.0;2016-03;2016
5798;2016-04-01;2.0;2;60.18;84.0;2.0;2016-04;2016
5798;2016-05-01;3.0;2;118.45;92.0;4.0;2016-05;2016
5798;2016-06-01;5.0;2;212.53;17.68;4.0;2016-06;2016
5798;2016-07-01;5.0;2;316.45;16.34;3.0;2016-07;2016
5798;2016-08-01;6.0;2;395.22;67.0;1.0;2016-08;2016
5798;2016-09-01;4.0;2;84.55;19.62;4.0;2016-09;2016
5798;2016-10-01;5.0;2;203.68;18.31;2.0;2016-10;2016
5798;2016-11-01;8.0;2;309.12;92.0;5.0;2016-11;2016
5798;2016-12-01;6.0;2;282.8;17.78;4.0;2016-12;2016
5798;2017-01-01;6.0;2;164.1;15.67;2.0;2017-01;2017
5798;2017-02-01;7.0;2;195.22;17.67;1.0;2017-02;2017
5798;2017-03-01;5.0;2;125.54;43.0;4.0;2017-03;2017
5798;2017-04-01;8.0;2;137.55;14.58;2.0;2017-04;2017
5798;2017-05-01;9.0;2;117.71;12.0;4.0;2017-05;2017
5798;2017-06-01;6.0;2;41.05;28.59;6.0;2017-06;2017
5798;2017-07-01;8.0;2;92.92;31.78;8.0;2017-07;2017
5798;2017-08-01;10.0;2;387.41;71.0;1.0;2017-08;2017
5798;2017-09-01;13.0;2;718.35;37.78;6.0;2017-09;2017
5798;2017-10-01;10.0;2;314.38;45.26;7.0;2017-10;2017
5798;2017-11-01;13.0;2;951.52;0.0;4.0;2017-11;2017
5798;2017-12-01;9.0;2;705.38;43.0;3.0;2017-12;2017
5798;2018-01-01;6.0;2;215.39;18.51;8.0;2018-01;2018
5798;2018-02-01;6.0;2;274.75;77.45;9.0;2018-02;2018
5798;2018-03-01;5.0;2;263.24;88.26;15.0;2018-03;2018
5798;2018-04-01;6.0;2;659.99;181.4;16.0;2018-04;2018
5798;2018-05-01;5.0;2;451.88;458.26;16.0;2018-05;2018
5798;2018-06-01;2.0;2;97.66;556.6;20.0;2018-06;2018
5798;2018-07-01;2.0;2;110.86;558.87;23.0;2018-07;2018
5798;2018-08-01;3.0;2;200.34;496.81;28.0;2018-08;2018
5798;2018-09-01;4.0;2;507.51;424.2;21.0;2018-09;2018
5798;2018-10-01;5.0;2;684.19;581.47;25.0;2018-10;2018
5798;2018-11-01;4.0;2;386.07;880.89;39.0;2018-11;2018
5798;2018-12-01;3.0;2;471.5;954.85;44.0;2018-12;2018
5798;2019-01-01;4.0;2;377.93;1328.22;62.0;2019-01;2019
5798;2019-02-01;6.0;2;1190.44;386.52;38.0;2019-02;2019
5798;2019-03-01;5.0;2;1013.94;397.0;30.0;2019-03;2019
5798;2019-04-01;8.0;2;1842.16;756.09;35.0;2019-04;2019
5798;2019-05-01;6.0;2;943.38;892.74;33.0;2019-05;2019
5798;2019-06-01;6.0;2;902.53;844.87;34.0;2019-06;2019
5799;2016-01-01;2.0;3;308.45;10.0;3.0;2016-01;2016
5799;2016-02-01;4.0;2;763.99;18.82;3.0;2016-02;2016
5799;2016-03-01;5.0;2;853.72;0.0;2.0;2016-03;2016
5799;2016-04-01;7.0;3;1114.69;46.0;2.0;2016-04;2016
5799;2016-05-01;6.0;3;742.16;0.0;0.0;2016-05;2016
5799;2016-06-01;8.0;2;1073.94;15.0;2.0;2016-06;2016
5799;2016-07-01;9.0;3;1995.7;16.0;1.0;2016-07;2016
5799;2016-08-01;8.0;3;1628.96;16.49;2.0;2016-08;2016
5799;2016-09-01;10.0;3;1308.69;69.0;3.0;2016-09;2016
5799;2016-10-01;17.0;3;2653.42;19.33;3.0;2016-10;2016
5799;2016-11-01;12.0;3;1852.1;53.0;3.0;2016-11;2016
5799;2016-12-01;12.0;3;2374.32;13.15;2.0;2016-12;2016
5799;2017-01-01;13.0;3;1878.15;19.75;2.0;2017-01;2017
5799;2017-02-01;12.0;3;1328.46;13.57;3.0;2017-02;2017
5799;2017-03-01;8.0;3;942.68;28.0;2.0;2017-03;2017
5799;2017-04-01;11.0;3;1375.25;16.72;3.0;2017-04;2017
5799;2017-05-01;7.0;3;1231.08;17.53;4.0;2017-05;2017
5799;2017-06-01;5.0;3;801.6;14.31;1.0;2017-06;2017
5799;2017-07-01;4.0;3;556.1;54.0;4.0;2017-07;2017
5799;2017-08-01;3.0;3;518.58;16.56;9.0;2017-08;2017
5799;2017-09-01;4.0;3;422.54;74.21;12.0;2017-09;2017
5799;2017-10-01;3.0;3;416.08;17.74;8.0;2017-10;2017
5799;2017-11-01;3.0;3;197.98;44.0;4.0;2017-11;2017
5799;2017-12-01;3.0;3;242.42;39.0;6.0;2017-12;2017
5799;2018-01-01;2.0;3;130.43;27.0;4.0;2018-01;2018
5799;2018-02-01;2.0;3;114.96;19.24;1.0;2018-02;2018
5799;2018-03-01;2.0;2;94.14;17.31;3.0;2018-03;2018
5799;2018-04-01;2.0;2;92.52;19.0;2.0;2018-04;2018
5799;2018-05-01;2.0;2;82.19;15.27;2.0;2018-05;2018
5799;2018-06-01;2.0;2;93.41;13.58;2.0;2018-06;2018
5799;2018-07-01;3.0;3;59.4;16.25;1.0;2018-07;2018
5799;2018-08-01;2.0;2;28.41;31.0;2.0;2018-08;2018
5799;2018-09-01;3.0;2;87.0;22.94;15.0;2018-09;2018
5799;2018-10-01;2.0;2;13.78;13.0;2.0;2018-10;2018
5799;2018-11-01;3.0;2;0.0;16.0;1.0;2018-11;2018
5799;2018-12-01;4.0;3;32.08;24.0;11.0;2018-12;2018
5799;2019-01-01;5.0;2;17.47;13.0;2.0;2019-01;2019
5800;2016-01-01;3.0;2;40.89;159.82;13.0;2016-01;2016
5800;2016-02-01;1.0;2;240.69;158.14;10.0;2016-02;2016
5800;2016-03-01;1.0;2;346.62;41.81;5.0;2016-03;2016
5800;2016-04-01;1.0;2;270.28;47.0;3.0;2016-04;2016
5800;2016-05-01;1.0;2;347.26;24.23;4.0;2016-05;2016
5800;2016-06-01;1.0;2;201.94;23.66;3.0;2016-06;2016
5800;2016-07-01;4.0;2;89.11;65.5;7.0;2016-07;2016
5800;2016-08-01;2.0;2;133.47;35.79;8.0;2016-08;2016
5800;2016-09-01;4.0;2;80.54;74.0;2.0;2016-09;2016
5800;2016-10-01;3.0;2;17.49;75.85;8.0;2016-10;2016
5800;2016-11-01;1.0;2;49.0;182.87;7.0;2016-11;2016
5800;2016-12-01;1.0;2;0.0;162.51;6.0;2016-12;2016
5800;2017-01-01;1.0;2;4.0;57.83;3.0;2017-01;2017
5800;2017-02-01;2.0;2;42.78;77.81;4.0;2017-02;2017
5800;2017-03-01;3.0;2;106.96;252.73;6.0;2017-03;2017
5800;2017-04-01;3.0;2;283.33;97.66;4.0;2017-04;2017
5800;2017-05-01;4.0;2;98.11;106.26;4.0;2017-05;2017
5800;2017-06-01;2.0;2;72.68;151.9;8.0;2017-06;2017
5800;2017-07-01;3.0;2;26.59;108.81;6.0;2017-07;2017
5800;2017-08-01;1.0;2;14.37;19.85;4.0;2017-08;2017
5800;2017-09-01;1.0;2;31.0;25.56;3.0;2017-09;2017
5800;2017-10-01;1.0;2;14.0;40.95;5.0;2017-10;2017
5800;2017-11-01;1.0;2;5.0;34.37;6.0;2017-11;2017
5800;2017-12-01;0.0;2;0.0;28.0;6.0;2017-12;2017
5800;2018-01-01;0.0;2;0.0;139.61;12.0;2018-01;2018
5800;2018-02-01;0.0;2;0.0;32.63;8.0;2018-02;2018
5800;2018-03-01;0.0;2;0.0;36.8;10.0;2018-03;2018
5800;2018-04-01;0.0;2;0.0;23.44;6.0;2018-04;2018
5800;2018-05-01;0.0;2;0.0;19.56;7.0;2018-05;2018
5801;2016-01-01;0.0;2;0.0;19.25;4.0;2016-01;2016
5801;2016-02-01;0.0;2;0.0;78.0;1.0;2016-02;2016
5801;2016-03-01;0.0;2;0.0;20.82;6.0;2016-03;2016
5801;2016-04-01;0.0;3;0.0;56.21;9.0;2016-04;2016
5801;2016-05-01;0.0;3;0.0;46.34;9.0;2016-05;2016
5801;2016-06-01;0.0;2;0.0;153.4;10.0;2016-06;2016
5801;2016-07-01;1.0;3;0.0;503.37;18.0;2016-07;2016
5801;2016-08-01;1.0;3;16.81;284.17;15.0;2016-08;2016
5801;2016-09-01;2.0;3;119.4;939.16;24.0;2016-09;2016
5801;2016-10-01;2.0;2;69.06;1242.69;23.0;2016-10;2016
5801;2016-11-01;4.0;3;79.29;1123.06;25.0;2016-11;2016
5801;2016-12-01;3.0;3;89.91;457.48;18.0;2016-12;2016
5801;2017-01-01;3.0;3;38.23;895.38;22.0;2017-01;2017
5801;2017-02-01;4.0;3;89.24;921.2;27.0;2017-02;2017
5801;2017-03-01;3.0;3;56.7;2760.7;56.0;2017-03;2017
5801;2017-04-01;4.0;3;133.65;2648.85;64.0;2017-04;2017
5801;2017-05-01;5.0;3;238.3;3754.57;80.0;2017-05;2017
5801;2017-06-01;5.0;3;488.46;5500.58;90.0;2017-06;2017
5801;2017-07-01;7.0;3;642.39;5486.62;97.0;2017-07;2017
5801;2017-08-01;4.0;3;264.08;3604.94;80.0;2017-08;2017
5801;2017-09-01;5.0;3;430.95;5116.25;94.0;2017-09;2017
5801;2017-10-01;3.0;3;321.56;3319.7;73.0;2017-10;2017
5801;2017-11-01;3.0;3;377.72;3167.15;74.0;2017-11;2017
5801;2017-12-01;3.0;3;553.43;2934.68;77.0;2017-12;2017
5801;2018-01-01;2.0;3;215.56;1231.47;55.0;2018-01;2018
5801;2018-02-01;1.0;3;69.19;946.58;47.0;2018-02;2018
5802;2016-01-01;0.0;2;0.0;1169.0;56.0;2016-01;2016
5802;2016-02-01;0.0;2;0.0;2747.69;83.0;2016-02;2016
5802;2016-03-01;0.0;2;0.0;2192.11;69.0;2016-03;2016
5802;2016-04-01;0.0;3;0.0;1034.93;69.0;2016-04;2016
5802;2016-05-01;0.0;3;0.0;954.66;76.0;2016-05;2016
5802;2016-06-01;0.0;2;0.0;1790.4;74.0;2016-06;2016
5802;2016-07-01;0.0;3;0.0;1951.61;99.0;2016-07;2016
5802;2016-08-01;0.0;3;0.0;1527.22;94.0;2016-08;2016
5802;2016-09-01;0.0;3;0.0;1638.26;99.0;2016-09;2016
5802;2016-10-01;0.0;3;0.0;1851.1;95.0;2016-10;2016
5802;2016-11-01;0.0;3;0.0;1728.84;103.0;2016-11;2016
5802;2016-12-01;0.0;3;0.0;574.77;79.0;2016-12;2016
5802;2017-01-01;0.0;3;0.0;208.86;68.0;2017-01;2017
5802;2017-02-01;0.0;3;0.0;686.38;100.0;2017-02;2017
5802;2017-03-01;0.0;3;0.0;349.27;72.0;2017-03;2017
5802;2017-04-01;0.0;3;0.0;227.54;75.0;2017-04;2017
5802;2017-05-01;0.0;3;0.0;19.79;1.0;2017-05;2017
5802;2017-06-01;0.0;3;0.0;0.0;1.0;2017-06;2017
5802;2017-07-01;0.0;3;0.0;19.98;1.0;2017-07;2017
5802;2017-08-01;0.0;3;0.0;16.41;1.0;2017-08;2017
5802;2017-09-01;0.0;3;0.0;10.0;4.0;2017-09;2017
5802;2017-10-01;0.0;3;0.0;15.86;1.0;2017-10;2017
5802;2017-11-01;0.0;3;0.0;15.22;1.0;2017-11;2017
5802;2017-12-01;0.0;3;0.0;17.67;3.0;2017-12;2017
5802;2018-01-01;0.0;3;0.0;19.62;4.0;2018-01;2018
5802;2018-02-01;1.0;3;15.0;18.45;1.0;2018-02;2018
5802;2018-03-01;2.0;2;15.25;77.0;3.0;2018-03;2018
5802;2018-04-01;2.0;2;73.06;12.0;4.0;2018-04;2018
5802;2018-05-01;4.0;2;36.17;18.93;2.0;2018-05;2018
5802;2018-06-01;4.0;2;97.0;16.22;3.0;2018-06;2018
5802;2018-07-01;1.0;3;0.0;19.37;3.0;2018-07;2018
5802;2018-08-01;4.0;2;22.88;18.49;2.0;2018-08;2018
5802;2018-09-01;1.0;2;19.26;19.37;2.0;2018-09;2018
5802;2018-10-01;1.0;2;22.0;0.0;4.0;2018-10;2018
5802;2018-11-01;1.0;2;16.0;13.0;2.0;2018-11;2018
5802;2018-12-01;1.0;3;39.0;42.0;1.0;2018-12;2018
5802;2019-01-01;1.0;2;14.39;17.0;1.0;2019-01;2019
5803;2016-01-01;0.0;3;0.0;13.72;4.0;2016-01;2016
5803;2016-02-01;0.0;3;0.0;15.21;1.0;2016-02;2016
5803;2016-03-01;0.0;3;0.0;16.56;3.0;2016-03;2016
5803;2016-04-01;0.0;3;0.0;0.0;0.0;2016-04;2016
5803;2016-05-01;0.0;3;0.0;0.0;0.0;2016-05;2016
5803;2016-06-01;0.0;2;0.0;0.0;0.0;2016-06;2016
5803;2016-07-01;0.0;3;0.0;0.0;0.0;2016-07;2016
5803;2016-08-01;0.0;3;0.0;0.0;0.0;2016-08;2016
5803;2016-09-01;0.0;3;0.0;0.0;0.0;2016-09;2016
5803;2016-10-01;0.0;2;0.0;0.0;0.0;2016-10;2016
5803;2016-11-01;0.0;3;0.0;0.0;0.0;2016-11;2016
5803;2016-12-01;0.0;3;0.0;0.0;0.0;2016-12;2016
5803;2017-01-01;0.0;3;0.0;0.0;0.0;2017-01;2017
5803;2017-02-01;0.0;3;0.0;0.0;0.0;2017-02;2017
5803;2017-03-01;0.0;3;0.0;0.0;0.0;2017-03;2017
5803;2017-04-01;0.0;3;0.0;0.0;0.0;2017-04;2017
5803;2017-05-01;0.0;3;0.0;15.84;3.0;2017-05;2017
5803;2017-06-01;0.0;3;0.0;18.0;3.0;2017-06;2017
5803;2017-07-01;0.0;3;0.0;18.45;3.0;2017-07;2017
5803;2017-08-01;0.0;3;0.0;0.0;0.0;2017-08;2017
5803;2017-09-01;0.0;3;0.0;11.0;3.0;2017-09;2017
5803;2017-10-01;0.0;3;0.0;16.0;4.0;2017-10;2017
5803;2017-11-01;0.0;3;0.0;0.0;0.0;2017-11;2017
5803;2017-12-01;0.0;3;0.0;12.0;2.0;2017-12;2017
5803;2018-01-01;0.0;3;0.0;0.0;0.0;2018-01;2018
5803;2018-02-01;0.0;3;0.0;13.33;3.0;2018-02;2018
5803;2018-03-01;0.0;2;0.0;0.0;0.0;2018-03;2018
5803;2018-04-01;0.0;2;0.0;14.59;2.0;2018-04;2018
5803;2018-05-01;0.0;2;0.0;10.0;3.0;2018-05;2018
5803;2018-06-01;0.0;2;0.0;19.91;4.0;2018-06;2018
5803;2018-07-01;0.0;3;0.0;16.88;4.0;2018-07;2018
5803;2018-08-01;0.0;2;0.0;14.98;4.0;2018-08;2018
5803;2018-09-01;0.0;2;0.0;65.0;3.0;2018-09;2018
5803;2018-10-01;0.0;2;0.0;19.98;3.0;2018-10;2018
